month;weekday;day;hour;season;workday;temperature;r_temperature;wind;humidity;dew_point;pressure;qtd
10;3;24;6;Fall;1;17;17;19;94;16;1008;372
10;3;24;7;Fall;1;16;16;15;94;15;1008;945
10;3;24;8;Fall;1;17;17;16;90;15;1009;1426
10;3;24;9;Fall;1;18;18;17;86;15;1009;682
10;3;24;10;Fall;1;18;18;19;86;15;1009;362
10;3;24;11;Fall;1;19;19;16;73;14;1009;472
10;3;24;12;Fall;1;21;21;21;66;14;1008;614
10;3;24;13;Fall;1;21;21;24;64;14;1007;563
10;3;24;14;Fall;1;22;22;23;62;14;1007;581
10;3;24;15;Fall;1;23;23;23;56;13;1006;667
10;3;24;16;Fall;1;22;22;21;56;13;1007;1048
10;3;24;17;Fall;1;21;21;19;59;13;1007;1731
10;3;24;18;Fall;1;20;20;13;62;13;1007;1397
10;3;24;19;Fall;1;19;19;9;66;13;1008;770
10;3;24;20;Fall;1;18;18;8;74;14;1008;463
10;3;24;21;Fall;1;17;17;3;77;13;1008;446
10;3;24;22;Fall;1;18;18;4;72;12;1008;301
10;3;24;23;Fall;1;17;17;12;70;12;1008;122
10;4;25;0;Fall;1;16;16;18;68;10;1009;56
10;4;25;1;Fall;1;14;14;10;63;7;1009;22
10;4;25;2;Fall;1;13;13;11;63;6;1009;11
10;4;25;3;Fall;1;13;13;11;63;6;1009;9
10;4;25;4;Fall;1;13;13;10;63;6;1009;16
10;4;25;5;Fall;1;13;13;11;59;5;1009;121
10;4;25;6;Fall;1;14;14;13;53;4;1009;397
10;4;25;7;Fall;1;13;13;13;57;5;1009;979
10;4;25;8;Fall;1;14;14;14;54;4;1010;1399
10;4;25;9;Fall;1;15;15;19;48;3;1010;665
10;4;25;10;Fall;1;16;16;23;45;4;1009;394
10;4;25;11;Fall;1;16;16;15;45;4;1009;467
10;4;25;12;Fall;1;17;17;10;43;4;1008;616
10;4;25;13;Fall;1;17;17;8;42;4;1007;542
10;4;25;14;Fall;1;17;17;6;40;3;1006;519
10;4;25;15;Fall;1;17;17;6;41;4;1006;626
10;4;25;16;Fall;1;17;17;2;42;4;1006;934
10;4;25;17;Fall;1;17;17;0;40;3;1006;1691
10;4;25;18;Fall;1;16;16;6;41;3;1006;1317
10;4;25;19;Fall;1;15;15;18;45;4;1007;805
10;4;25;20;Fall;1;14;14;24;50;4;1008;501
10;4;25;21;Fall;1;13;13;22;53;4;1009;352
10;4;25;22;Fall;1;12;12;20;59;4;1009;263
10;4;25;23;Fall;1;11;11;19;60;3;1009;119
10;5;26;0;Fall;1;10;9;16;63;4;1009;40
10;5;26;1;Fall;1;11;10;14;64;4;1009;31
10;5;26;2;Fall;1;11;11;16;62;4;1009;16
10;5;26;3;Fall;1;11;11;16;62;4;1009;6
10;5;26;4;Fall;1;11;11;23;62;4;1009;18
10;5;26;5;Fall;1;10;9;18;66;4;1010;99
10;5;26;6;Fall;1;10;8;15;67;4;1010;338
10;5;26;7;Fall;1;10;7;22;67;4;1010;911
10;5;26;8;Fall;1;11;9;22;64;4;1011;1310
10;5;26;9;Fall;1;11;11;21;62;4;1011;582
10;5;26;10;Fall;1;12;12;22;55;3;1012;327
10;5;26;11;Fall;1;13;13;26;48;2;1012;416
10;5;26;12;Fall;1;14;14;22;45;2;1012;512
10;5;26;13;Fall;1;15;15;26;38;1;1011;440
10;5;26;14;Fall;1;17;17;29;33;0;1011;503
10;5;26;15;Fall;1;17;17;24;33;1;1011;604
10;5;26;16;Fall;1;16;16;19;35;1;1012;957
10;5;26;17;Fall;1;15;15;16;39;1;1012;1557
10;5;26;18;Fall;1;13;13;14;43;1;1013;1224
10;5;26;19;Fall;1;12;12;12;46;1;1014;694
10;5;26;20;Fall;1;12;12;12;47;1;1015;458
10;5;26;21;Fall;1;12;12;14;47;1;1016;347
10;5;26;22;Fall;1;11;11;15;47;0;1016;251
10;5;26;23;Fall;1;10;10;10;51;1;1016;127
10;6;27;0;Fall;1;9;9;2;57;1;1017;64
10;6;27;1;Fall;1;9;8;3;62;1;1017;33
10;6;27;2;Fall;1;8;8;3;66;2;1017;14
10;6;27;3;Fall;1;7;7;4;73;3;1017;7
10;6;27;4;Fall;1;6;4;7;76;2;1018;19
10;6;27;5;Fall;1;7;7;1;72;2;1018;87
10;6;27;6;Fall;1;8;8;0;71;3;1018;301
10;6;27;7;Fall;1;8;6;7;80;5;1019;667
10;6;27;8;Fall;1;9;7;7;82;6;1019;1220
10;6;27;9;Fall;1;11;10;9;74;6;1019;726
10;6;27;10;Fall;1;13;13;13;65;6;1019;426
10;6;27;11;Fall;1;14;14;12;57;6;1019;515
10;6;27;12;Fall;1;16;16;12;51;6;1018;764
10;6;27;13;Fall;1;18;18;14;47;7;1017;773
10;6;27;14;Fall;1;19;19;16;46;7;1017;760
10;6;27;15;Fall;1;20;20;18;46;8;1017;882
10;6;27;16;Fall;1;20;20;18;48;9;1017;1213
10;6;27;17;Fall;1;19;19;17;49;8;1017;1648
10;6;27;18;Fall;1;18;18;14;53;8;1017;1130
10;6;27;19;Fall;1;17;17;12;56;8;1017;702
10;6;27;20;Fall;1;16;16;13;58;8;1017;388
10;6;27;21;Fall;1;15;15;14;61;8;1017;313
10;6;27;22;Fall;1;14;14;11;69;9;1017;292
10;6;27;23;Fall;1;14;14;12;72;9;1017;205
10;7;28;0;Fall;0;14;14;17;69;8;1017;138
10;7;28;1;Fall;0;14;14;20;67;8;1016;100
10;7;28;2;Fall;0;14;14;17;67;8;1016;89
10;7;28;3;Fall;0;13;13;13;67;7;1016;46
10;7;28;4;Fall;0;13;13;13;68;7;1016;24
10;7;28;5;Fall;0;13;13;18;72;8;1015;13
10;7;28;6;Fall;0;12;12;17;76;8;1015;45
10;7;28;7;Fall;0;12;12;17;77;8;1015;105
10;7;28;8;Fall;0;13;13;17;73;8;1016;318
10;7;28;9;Fall;0;15;15;19;66;9;1015;568
10;7;28;10;Fall;0;17;17;20;61;10;1015;877
10;7;28;11;Fall;0;19;19;19;60;11;1014;1026
10;7;28;12;Fall;0;20;20;22;57;11;1013;1120
10;7;28;13;Fall;0;21;21;23;52;11;1012;1230
10;7;28;14;Fall;0;22;22;21;50;11;1011;1238
10;7;28;15;Fall;0;22;22;19;50;11;1011;1275
10;7;28;16;Fall;0;21;21;17;56;12;1011;1138
10;7;28;17;Fall;0;20;20;11;62;13;1010;1047
10;7;28;18;Fall;0;19;19;9;70;14;1010;844
10;7;28;19;Fall;0;19;19;10;73;14;1010;532
10;7;28;20;Fall;0;19;19;19;73;14;1010;384
10;7;28;21;Fall;0;18;18;17;76;14;1010;384
10;7;28;22;Fall;0;18;18;14;81;15;1010;268
10;7;28;23;Fall;0;18;18;16;86;16;1009;212
10;1;29;0;Fall;0;18;18;14;88;16;1008;195
10;1;29;1;Fall;0;18;18;12;91;17;1007;173
10;1;29;2;Fall;0;18;18;9;94;17;1006;135
10;1;29;3;Fall;0;18;18;10;94;17;1006;73
10;1;29;4;Fall;0;18;18;12;94;17;1005;16
10;1;29;5;Fall;0;18;18;23;94;17;1004;11
10;1;29;6;Fall;0;18;18;16;94;17;1003;23
10;1;29;7;Fall;0;18;18;12;94;17;1003;50
10;1;29;8;Fall;0;18;18;8;94;17;1002;159
10;1;29;9;Fall;0;18;18;8;94;17;1001;242
10;1;29;10;Fall;0;19;19;15;97;18;1000;375
10;1;29;11;Fall;0;19;19;11;94;18;999;533
10;1;29;12;Fall;0;20;20;7;90;18;998;565
10;1;29;13;Fall;0;20;20;8;88;18;997;557
10;1;29;14;Fall;0;19;19;17;88;17;996;583
10;1;29;15;Fall;0;16;16;18;92;15;995;310
10;1;29;16;Fall;0;16;16;17;88;14;994;172
10;1;29;17;Fall;0;14;14;29;94;13;992;180
10;1;29;18;Fall;0;12;12;32;94;11;992;99
10;1;29;19;Fall;0;10;7;34;94;9;992;42
10;1;29;20;Fall;0;9;5;42;92;8;990;18
10;1;29;21;Fall;0;9;5;30;88;7;990;27
10;1;29;22;Fall;0;9;5;29;89;7;990;36
10;1;29;23;Fall;0;8;5;26;91;7;991;17
10;2;30;0;Fall;1;8;4;32;89;6;991;10
10;2;30;1;Fall;1;8;4;35;87;6;991;4
10;2;30;2;Fall;1;8;4;26;87;6;994;3
10;2;30;3;Fall;1;8;4;26;87;6;994;1
10;2;30;4;Fall;1;8;4;26;76;4;997;8
10;2;30;5;Fall;1;9;5;30;67;3;999;70
10;2;30;6;Fall;1;9;6;27;66;3;1000;228
10;2;30;7;Fall;1;9;6;25;63;2;1001;626
10;2;30;8;Fall;1;9;6;24;62;2;1003;1004
10;2;30;9;Fall;1;9;6;25;60;2;1005;482
10;2;30;10;Fall;1;10;7;26;53;0;1007;272
10;2;30;11;Fall;1;11;11;25;48;1;1008;312
10;2;30;12;Fall;1;13;13;21;43;0;1009;469
10;2;30;13;Fall;1;14;14;20;38;-1;1009;426
10;2;30;14;Fall;1;14;14;24;36;-1;1008;440
10;2;30;15;Fall;1;15;15;23;35;-1;1009;555
10;2;30;16;Fall;1;15;15;17;34;-1;1009;878
10;2;30;17;Fall;1;14;14;14;38;0;1010;1543
10;2;30;18;Fall;1;13;13;12;48;2;1011;1160
10;2;30;19;Fall;1;12;12;14;54;3;1011;705
10;2;30;20;Fall;1;12;12;18;56;4;1012;421
10;2;30;21;Fall;1;11;11;18;60;4;1012;285
10;2;30;22;Fall;1;11;11;18;62;4;1012;171
10;2;30;23;Fall;1;11;11;18;60;3;1013;82
10;3;31;0;Fall;1;11;11;17;56;3;1013;35
10;3;31;1;Fall;1;10;10;12;56;2;1014;14
10;3;31;2;Fall;1;10;9;6;59;2;1014;12
10;3;31;3;Fall;1;9;9;4;64;3;1016;2
10;3;31;4;Fall;1;8;7;6;71;3;1016;14
10;3;31;5;Fall;1;8;7;7;75;4;1017;95
10;3;31;6;Fall;1;8;8;1;76;4;1017;367
10;3;31;7;Fall;1;8;7;5;76;4;1018;865
10;3;31;8;Fall;1;9;9;6;70;4;1019;1308
10;3;31;9;Fall;1;11;11;7;61;4;1019;533
10;3;31;10;Fall;1;13;13;13;50;2;1020;345
10;3;31;11;Fall;1;14;14;9;45;2;1020;422
10;3;31;12;Fall;1;15;15;11;43;3;1020;499
10;3;31;13;Fall;1;17;17;17;39;2;1020;488
10;3;31;14;Fall;1;17;17;15;35;1;1019;502
10;3;31;15;Fall;1;17;17;13;31;0;1019;653
10;3;31;16;Fall;1;16;16;14;31;-1;1020;1090
10;3;31;17;Fall;1;15;15;12;34;-1;1020;1629
10;3;31;18;Fall;1;13;13;9;44;1;1021;1129
10;3;31;19;Fall;1;13;13;6;49;2;1021;593
10;3;31;20;Fall;1;12;12;8;54;3;1022;399
10;3;31;21;Fall;1;11;11;7;58;3;1022;280
10;3;31;22;Fall;1;10;10;6;60;3;1023;191
10;3;31;23;Fall;1;9;8;6;70;4;1023;120
11;4;1;0;Fall;1;8;7;7;74;4;1023;59
11;4;1;1;Fall;1;8;5;13;74;4;1024;23
11;4;1;2;Fall;1;8;5;16;76;4;1024;21
11;4;1;3;Fall;1;8;6;13;72;3;1023;4
11;4;1;4;Fall;1;8;6;11;71;3;1023;16
11;4;1;5;Fall;1;8;6;11;71;3;1023;90
11;4;1;6;Fall;1;8;6;11;71;3;1023;322
11;4;1;7;Fall;1;8;5;15;71;3;1024;868
11;4;1;8;Fall;1;8;6;14;69;3;1024;1250
11;4;1;9;Fall;1;9;7;12;66;3;1025;614
11;4;1;10;Fall;1;11;10;14;67;5;1025;268
11;4;1;11;Fall;1;13;13;11;64;6;1025;331
11;4;1;12;Fall;1;13;13;7;65;7;1024;472
11;4;1;13;Fall;1;15;15;7;63;8;1023;449
11;4;1;14;Fall;1;16;16;7;64;9;1022;392
11;4;1;15;Fall;1;17;17;6;67;11;1022;503
11;4;1;16;Fall;1;17;17;6;71;12;1022;876
11;4;1;17;Fall;1;15;15;9;83;12;1022;1444
11;4;1;18;Fall;1;15;15;8;82;12;1022;1119
11;4;1;19;Fall;1;15;15;3;80;12;1023;647
11;4;1;20;Fall;1;14;14;3;85;12;1023;414
11;4;1;21;Fall;1;13;13;7;96;13;1023;327
11;4;1;22;Fall;1;12;12;7;93;11;1023;221
11;4;1;23;Fall;1;12;12;9;85;9;1023;129
11;5;2;0;Fall;1;12;12;9;79;8;1023;65
11;5;2;1;Fall;1;12;12;7;77;8;1023;20
11;5;2;2;Fall;1;12;12;7;81;8;1023;6
11;5;2;3;Fall;1;11;11;2;88;9;1023;5
11;5;2;4;Fall;1;12;12;0;88;10;1023;19
11;5;2;5;Fall;1;12;12;0;88;10;1023;87
11;5;2;6;Fall;1;12;12;5;93;11;1023;339
11;5;2;7;Fall;1;12;12;6;94;11;1023;876
11;5;2;8;Fall;1;13;13;6;98;12;1024;1336
11;5;2;9;Fall;1;14;14;8;94;13;1024;662
11;5;2;10;Fall;1;16;16;14;85;14;1024;345
11;5;2;11;Fall;1;20;20;13;70;14;1024;445
11;5;2;12;Fall;1;21;21;15;64;14;1023;557
11;5;2;13;Fall;1;22;22;20;62;15;1022;550
11;5;2;14;Fall;1;24;24;19;58;15;1021;577
11;5;2;15;Fall;1;24;24;18;55;14;1021;706
11;5;2;16;Fall;1;23;23;18;61;15;1021;1006
11;5;2;17;Fall;1;21;21;17;68;15;1021;1727
11;5;2;18;Fall;1;20;20;16;71;15;1021;1377
11;5;2;19;Fall;1;19;19;13;79;15;1021;762
11;5;2;20;Fall;1;17;17;11;86;15;1021;523
11;5;2;21;Fall;1;18;18;11;88;16;1021;416
11;5;2;22;Fall;1;17;17;12;85;15;1021;349
11;5;2;23;Fall;1;16;16;12;86;14;1021;170
11;6;3;0;Fall;1;17;17;11;88;15;1020;86
11;6;3;1;Fall;1;16;16;10;88;14;1020;49
11;6;3;2;Fall;1;16;16;5;90;14;1020;28
11;6;3;3;Fall;1;15;15;0;94;14;1019;11
11;6;3;4;Fall;1;15;15;7;94;14;1019;15
11;6;3;5;Fall;1;14;14;10;98;14;1019;84
11;6;3;6;Fall;1;15;15;8;96;14;1018;259
11;6;3;7;Fall;1;16;16;6;89;14;1018;763
11;6;3;8;Fall;1;16;16;8;92;15;1019;1330
11;6;3;9;Fall;1;17;17;11;94;16;1019;753
11;6;3;10;Fall;1;18;18;12;84;15;1018;515
11;6;3;11;Fall;1;20;20;11;78;16;1018;605
11;6;3;12;Fall;1;22;22;11;70;16;1017;770
11;6;3;13;Fall;1;24;24;8;62;16;1016;796
11;6;3;14;Fall;1;25;25;16;55;15;1017;693
11;6;3;15;Fall;1;25;25;19;55;16;1017;818
11;6;3;16;Fall;1;24;24;17;60;16;1017;1209
11;6;3;17;Fall;1;23;23;16;64;16;1018;1638
11;6;3;18;Fall;1;22;22;14;67;16;1018;1134
11;6;3;19;Fall;1;22;22;14;69;16;1019;710
11;6;3;20;Fall;1;21;21;22;66;15;1020;466
11;6;3;21;Fall;1;20;20;23;66;13;1021;411
11;6;3;22;Fall;1;18;18;23;71;13;1022;402
11;6;3;23;Fall;1;18;18;24;69;12;1022;232
11;7;4;0;Fall;0;16;16;28;70;11;1023;193
11;7;4;1;Fall;0;15;15;25;69;9;1023;110
11;7;4;2;Fall;0;13;13;21;64;7;1024;68
11;7;4;3;Fall;0;13;13;18;64;6;1024;46
11;7;4;4;Fall;0;12;12;19;67;6;1025;13
11;7;4;5;Fall;0;11;11;22;70;6;1025;17
11;7;4;6;Fall;0;11;11;18;63;4;1026;49
11;7;4;7;Fall;0;10;9;19;66;4;1026;131
11;7;4;8;Fall;0;9;7;19;66;3;1027;282
11;7;4;9;Fall;0;10;7;18;67;4;1027;468
11;7;4;10;Fall;0;11;10;13;64;4;1027;671
11;7;4;11;Fall;0;12;12;14;63;5;1026;814
11;7;4;12;Fall;0;13;13;10;58;5;1026;1027
11;7;4;13;Fall;0;14;14;8;58;6;1025;1025
11;7;4;14;Fall;0;15;15;8;56;7;1024;1032
11;7;4;15;Fall;0;15;15;11;60;8;1024;1118
11;7;4;16;Fall;0;14;14;15;65;8;1024;1009
11;7;4;17;Fall;0;13;13;13;70;8;1024;628
11;7;4;18;Fall;0;13;13;8;75;9;1024;296
11;7;4;19;Fall;0;13;13;6;82;9;1024;105
11;7;4;20;Fall;0;12;12;9;93;11;1024;44
11;7;4;21;Fall;0;12;12;1;96;11;1024;44
11;7;4;22;Fall;0;12;12;7;100;12;1024;43
11;7;4;23;Fall;0;12;12;8;98;12;1024;45
11;1;5;0;Fall;0;13;13;11;94;12;1023;83
11;1;5;1;Fall;0;13;13;10;94;12;1023;104
11;1;5;2;Fall;0;12;12;9;100;12;1023;16
11;1;5;3;Fall;0;12;12;8;97;12;1023;11
11;1;5;4;Fall;0;13;13;7;98;13;1022;3
11;1;5;5;Fall;0;13;13;7;100;13;1022;12
11;1;5;6;Fall;0;13;13;3;100;13;1022;50
11;1;5;7;Fall;0;13;13;6;100;13;1022;88
11;1;5;8;Fall;0;13;13;6;100;13;1023;173
11;1;5;9;Fall;0;14;14;1;97;13;1022;267
11;1;5;10;Fall;0;14;14;0;100;14;1022;328
11;1;5;11;Fall;0;15;15;3;94;14;1021;419
11;1;5;12;Fall;0;16;16;6;98;15;1020;536
11;1;5;13;Fall;0;16;16;10;100;16;1020;459
11;1;5;14;Fall;0;16;16;14;100;16;1019;498
11;1;5;15;Fall;0;16;16;12;95;15;1019;568
11;1;5;16;Fall;0;16;16;10;97;16;1019;543
11;1;5;17;Fall;0;16;16;12;94;15;1018;429
11;1;5;18;Fall;0;16;16;13;94;15;1018;362
11;1;5;19;Fall;0;16;16;17;98;16;1018;285
11;1;5;20;Fall;0;16;16;17;100;16;1018;192
11;1;5;21;Fall;0;16;16;14;100;16;1018;195
11;1;5;22;Fall;0;16;16;13;100;16;1018;147
11;1;5;23;Fall;0;14;14;11;100;14;1021;118
11;2;6;0;Fall;1;16;16;19;99;16;1017;29
11;2;6;1;Fall;1;17;17;20;94;16;1016;11
11;2;6;2;Fall;1;16;16;22;94;15;1015;12
11;2;6;3;Fall;1;17;17;13;94;16;1015;5
11;2;6;4;Fall;1;17;17;12;96;16;1014;12
11;2;6;5;Fall;1;16;16;15;97;16;1014;107
11;2;6;6;Fall;1;17;17;13;95;16;1014;366
11;2;6;7;Fall;1;17;17;13;94;16;1015;896
11;2;6;8;Fall;1;17;17;12;94;16;1015;1131
11;2;6;9;Fall;1;18;18;15;91;16;1015;502
11;2;6;10;Fall;1;18;18;19;88;16;1014;352
11;2;6;11;Fall;1;19;19;17;82;16;1014;430
11;2;6;12;Fall;1;21;21;13;75;16;1013;502
11;2;6;13;Fall;1;21;21;11;76;17;1013;503
11;2;6;14;Fall;1;20;20;13;78;16;1013;478
11;2;6;15;Fall;1;20;20;14;78;16;1014;660
11;2;6;16;Fall;1;19;19;9;81;16;1014;1027
11;2;6;17;Fall;1;20;20;15;80;17;1015;1354
11;2;6;18;Fall;1;20;20;18;84;17;1016;1017
11;2;6;19;Fall;1;19;19;18;82;16;1017;604
11;2;6;20;Fall;1;18;18;18;75;13;1018;415
11;2;6;21;Fall;1;16;16;18;74;12;1019;283
11;2;6;22;Fall;1;16;16;21;74;11;1019;236
11;2;6;23;Fall;1;14;14;20;76;10;1019;84
11;3;7;0;Fall;1;13;13;21;74;9;1020;40
11;3;7;1;Fall;1;11;11;21;74;7;1020;9
11;3;7;2;Fall;1;10;9;21;71;5;1021;12
11;3;7;3;Fall;1;10;7;22;69;4;1021;4
11;3;7;4;Fall;1;9;6;18;66;3;1021;18
11;3;7;5;Fall;1;9;7;15;66;3;1022;122
11;3;7;6;Fall;1;8;5;15;66;2;1022;412
11;3;7;7;Fall;1;9;6;18;66;3;1023;979
11;3;7;8;Fall;1;8;5;19;66;2;1023;1340
11;3;7;9;Fall;1;8;5;17;68;2;1023;543
11;3;7;10;Fall;1;8;5;16;71;3;1022;261
11;3;7;11;Fall;1;7;4;18;81;4;1021;81
11;3;7;12;Fall;1;7;4;15;87;5;1020;59
11;3;7;13;Fall;1;7;4;18;90;5;1020;41
11;3;7;14;Fall;1;7;4;20;94;6;1019;44
11;3;7;15;Fall;1;7;3;21;94;6;1019;64
11;3;7;16;Fall;1;6;2;24;95;5;1020;164
11;3;7;17;Fall;1;6;2;19;96;5;1019;263
11;3;7;18;Fall;1;7;4;14;93;6;1020;136
11;3;7;19;Fall;1;7;4;20;93;6;1020;130
11;3;7;20;Fall;1;6;2;23;93;5;1020;112
11;3;7;21;Fall;1;6;2;23;89;4;1021;133
11;3;7;22;Fall;1;6;2;25;93;5;1021;85
11;3;7;23;Fall;1;6;3;19;93;5;1021;60
11;4;8;0;Fall;1;6;2;21;91;5;1021;18
11;4;8;1;Fall;1;6;3;18;87;4;1021;17
11;4;8;2;Fall;1;6;2;22;87;4;1022;10
11;4;8;3;Fall;1;6;2;22;87;4;1022;5
11;4;8;4;Fall;1;6;2;20;83;3;1022;11
11;4;8;5;Fall;1;6;2;23;81;3;1023;92
11;4;8;6;Fall;1;6;3;19;81;3;1024;388
11;4;8;7;Fall;1;6;3;16;81;3;1024;793
11;4;8;8;Fall;1;6;2;19;81;3;1024;1065
11;4;8;9;Fall;1;6;3;21;79;3;1024;476
11;4;8;10;Fall;1;7;4;19;76;3;1024;236
11;4;8;11;Fall;1;8;5;15;76;4;1024;278
11;4;8;12;Fall;1;9;6;16;73;4;1023;371
11;4;8;13;Fall;1;9;7;16;74;5;1023;374
11;4;8;14;Fall;1;9;7;12;76;5;1023;337
11;4;8;15;Fall;1;9;6;15;76;5;1023;419
11;4;8;16;Fall;1;9;6;18;76;5;1023;728
11;4;8;17;Fall;1;9;6;19;76;5;1024;1178
11;4;8;18;Fall;1;9;7;14;76;5;1024;970
11;4;8;19;Fall;1;9;6;15;73;4;1024;567
11;4;8;20;Fall;1;8;5;17;74;4;1024;348
11;4;8;21;Fall;1;8;5;16;76;4;1024;282
11;4;8;22;Fall;1;8;6;11;76;4;1024;199
11;4;8;23;Fall;1;8;5;13;76;4;1023;92
11;5;9;0;Fall;1;7;5;14;79;4;1023;45
11;5;9;1;Fall;1;7;5;12;81;4;1022;12
11;5;9;2;Fall;1;7;5;12;81;4;1022;15
11;5;9;3;Fall;1;8;6;13;76;4;1022;8
11;5;9;4;Fall;1;8;6;11;78;4;1022;15
11;5;9;5;Fall;1;8;6;11;82;5;1022;77
11;5;9;6;Fall;1;8;6;12;84;5;1022;275
11;5;9;7;Fall;1;8;6;13;87;6;1022;752
11;5;9;8;Fall;1;8;6;13;87;6;1022;1187
11;5;9;9;Fall;1;9;7;12;84;6;1021;537
11;5;9;10;Fall;1;10;8;10;85;7;1021;246
11;5;9;11;Fall;1;11;10;3;84;8;1020;310
11;5;9;12;Fall;1;12;12;0;79;8;1018;415
11;5;9;13;Fall;1;13;13;0;74;9;1018;455
11;5;9;14;Fall;1;13;13;7;77;9;1018;436
11;5;9;15;Fall;1;13;13;6;77;9;1018;554
11;5;9;16;Fall;1;13;13;6;77;9;1018;849
11;5;9;17;Fall;1;13;13;9;77;9;1018;1149
11;5;9;18;Fall;1;12;12;10;80;9;1018;926
11;5;9;19;Fall;1;12;12;8;84;9;1017;527
11;5;9;20;Fall;1;11;11;9;92;10;1018;220
11;5;9;21;Fall;1;11;11;3;94;10;1017;267
11;5;9;22;Fall;1;11;11;5;94;10;1017;197
11;5;9;23;Fall;1;10;9;7;97;9;1017;127
11;6;10;0;Fall;0;9;8;8;100;9;1017;76
11;6;10;1;Fall;0;8;7;7;100;8;1017;32
11;6;10;2;Fall;0;8;7;8;100;8;1017;18
11;6;10;3;Fall;0;7;5;10;100;7;1017;15
11;6;10;4;Fall;0;8;6;12;80;5;1018;19
11;6;10;5;Fall;0;8;5;18;74;4;1019;35
11;6;10;6;Fall;0;8;4;26;65;2;1021;151
11;6;10;7;Fall;0;7;2;33;55;-1;1023;339
11;6;10;8;Fall;0;7;2;34;48;-3;1024;653
11;6;10;9;Fall;0;7;3;30;48;-3;1025;406
11;6;10;10;Fall;0;7;3;29;47;-4;1026;328
11;6;10;11;Fall;0;6;3;22;43;-5;1026;463
11;6;10;12;Fall;0;6;2;26;42;-6;1027;423
11;6;10;13;Fall;0;6;1;31;40;-7;1027;463
11;6;10;14;Fall;0;6;1;31;37;-8;1027;473
11;6;10;15;Fall;0;5;0;35;36;-9;1028;450
11;6;10;16;Fall;0;4;-1;31;36;-10;1030;539
11;6;10;17;Fall;0;3;-2;25;37;-10;1031;645
11;6;10;18;Fall;0;3;-2;25;38;-10;1032;441
11;6;10;19;Fall;0;2;-3;30;38;-11;1033;271
11;6;10;20;Fall;0;2;-3;23;38;-11;1034;177
11;6;10;21;Fall;0;1;-4;21;38;-12;1034;139
11;6;10;22;Fall;0;1;-5;25;40;-11;1035;111
11;6;10;23;Fall;0;0;-6;26;43;-11;1035;88
11;7;11;0;Fall;0;-1;-7;25;46;-11;1035;50
11;7;11;1;Fall;0;-1;-8;28;45;-12;1035;46
11;7;11;2;Fall;0;-1;-8;26;42;-13;1035;30
11;7;11;3;Fall;0;-2;-8;21;42;-13;1036;10
11;7;11;4;Fall;0;-3;-9;25;45;-13;1036;13
11;7;11;5;Fall;0;-3;-9;21;46;-13;1037;9
11;7;11;6;Fall;0;-3;-8;17;46;-13;1037;31
11;7;11;7;Fall;0;-2;-7;16;44;-13;1037;92
11;7;11;8;Fall;0;-1;-6;16;41;-13;1037;141
11;7;11;9;Fall;0;0;-3;9;40;-12;1037;284
11;7;11;10;Fall;0;1;0;2;39;-12;1037;357
11;7;11;11;Fall;0;2;0;5;36;-12;1036;466
11;7;11;12;Fall;0;3;1;7;34;-12;1035;524
11;7;11;13;Fall;0;3;2;6;33;-12;1034;589
11;7;11;14;Fall;0;3;2;6;34;-11;1033;604
11;7;11;15;Fall;0;3;2;6;35;-11;1033;512
11;7;11;16;Fall;0;3;1;9;37;-10;1034;448
11;7;11;17;Fall;0;3;0;9;37;-11;1034;354
11;7;11;18;Fall;0;2;-1;8;37;-11;1033;239
11;7;11;19;Fall;0;2;-1;10;41;-10;1034;225
11;7;11;20;Fall;0;2;-1;10;47;-8;1034;141
11;7;11;21;Fall;0;2;0;7;50;-7;1034;132
11;7;11;22;Fall;0;1;1;3;56;-6;1033;106
11;7;11;23;Fall;0;1;1;0;63;-5;1033;91
11;1;12;0;Fall;0;0;-1;4;67;-5;1032;82
11;1;12;1;Fall;0;0;-2;6;72;-4;1032;59
11;1;12;2;Fall;0;1;-1;6;65;-5;1032;37
11;1;12;3;Fall;0;1;0;4;64;-5;1032;17
11;1;12;4;Fall;0;1;1;0;72;-4;1032;13
11;1;12;5;Fall;0;1;-1;5;75;-3;1032;4
11;1;12;6;Fall;0;2;1;1;75;-2;1032;35
11;1;12;7;Fall;0;3;3;0;75;-1;1032;74
11;1;12;8;Fall;0;3;2;5;75;-1;1032;140
11;1;12;9;Fall;0;4;2;6;72;-1;1032;275
11;1;12;10;Fall;0;5;4;9;62;-2;1032;359
11;1;12;11;Fall;0;7;5;11;52;-3;1031;439
11;1;12;12;Fall;0;7;6;8;47;-4;1030;565
11;1;12;13;Fall;0;8;7;6;46;-3;1029;523
11;1;12;14;Fall;0;8;8;2;46;-3;1029;566
11;1;12;15;Fall;0;8;8;0;46;-3;1029;542
11;1;12;16;Fall;0;8;8;0;49;-2;1029;568
11;1;12;17;Fall;0;8;8;0;50;-2;1029;425
11;1;12;18;Fall;0;7;6;8;52;-2;1029;309
11;1;12;19;Fall;0;7;6;6;53;-2;1029;209
11;1;12;20;Fall;0;7;6;4;55;-1;1029;153
11;1;12;21;Fall;0;7;6;6;60;0;1029;146
11;1;12;22;Fall;0;7;7;3;64;1;1028;116
11;1;12;23;Fall;0;6;5;6;69;1;1028;41
11;2;13;0;Fall;1;6;4;10;76;2;1028;10
11;2;13;1;Fall;1;5;3;9;82;2;1027;11
